model_configuration,canonical_model_version,forecast_date,history_target_count,history_date_min,history_date_max,history_resolution_date_max,history_market_adjusted_brier,history_model_adjusted_brier,history_market_bi,history_model_bi,history_bi_gap,current_target_count,method,adjusted_brier,brier_index,market_adjusted_brier,model_adjusted_brier,gain_vs_market,gain_vs_model
Claude-Sonnet-4-5-20250929 (zero shot with freeze values),Claude-Sonnet-4-5-20250929,2025-12-21,73,2025-10-26,2025-12-07,2025-12-19,0.030914613334427396,0.03211849703305753,82.4174480423269,82.07836585769658,0.33908218463031403,58,log_odds_mean,0.016676779678434273,87.08613935399863,0.017746758435027224,0.016463227400544463,0.06029150396734463,-0.012971471066648097
Claude-Sonnet-4-5-20250929 (zero shot with freeze values),Claude-Sonnet-4-5-20250929,2025-12-21,73,2025-10-26,2025-12-07,2025-12-19,0.030914613334427396,0.03211849703305753,82.4174480423269,82.07836585769658,0.33908218463031403,58,piecewise_odds,0.016116306565276413,87.30499839886721,0.017746758435027224,0.016463227400544463,0.09187322156438142,0.02107246816359814
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-13,50,2025-03-02,2025-03-30,2025-04-09,0.057176467957065054,0.060641022957065055,76.08839864060438,75.37460194086904,0.7137966997353402,62,anchor,0.07329117070492733,72.9276578950163,0.07329117070492733,0.07755351344686282,0.0,0.05496002118402938
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-13,50,2025-03-02,2025-03-30,2025-04-09,0.057176467957065054,0.060641022957065055,76.08839864060438,75.37460194086904,0.7137966997353402,62,partner,0.07755351344686282,72.15156854563209,0.07329117070492733,0.07755351344686282,-0.05815629223738041,0.0
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-13,50,2025-03-02,2025-03-30,2025-04-09,0.057176467957065054,0.060641022957065055,76.08839864060438,75.37460194086904,0.7137966997353402,62,ec_w0_56,0.07433183347573885,72.73613499964856,0.07329117070492733,0.07755351344686282,-0.014199019619993057,0.04154137998314359
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-13,50,2025-03-02,2025-03-30,2025-04-09,0.057176467957065054,0.060641022957065055,76.08839864060438,75.37460194086904,0.7137966997353402,62,simple_mean,0.07496542776137895,72.62018485062784,0.07329117070492733,0.07755351344686282,-0.022843912033991567,0.03337161103935209
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-13,50,2025-03-02,2025-03-30,2025-04-09,0.057176467957065054,0.060641022957065055,76.08839864060438,75.37460194086904,0.7137966997353402,62,log_odds_mean,0.07459258186125549,72.6883574530466,0.07329117070492733,0.07755351344686282,-0.017756724907119922,0.038179206253963746
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-13,50,2025-03-02,2025-03-30,2025-04-09,0.057176467957065054,0.060641022957065055,76.08839864060438,75.37460194086904,0.7137966997353402,62,piecewise_odds,0.07271299137830038,73.03465346443691,0.07329117070492733,0.07755351344686282,0.007888799170021651,0.06241525178455008
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-27,61,2025-03-02,2025-04-13,2025-04-21,0.057846999846569776,0.06068679902689765,75.94859674643291,75.3653092110135,0.5832875354194158,62,anchor,0.08024820208837978,71.67188638677476,0.08024820208837978,0.08709775853999267,0.0,0.07864216676101696
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-27,61,2025-03-02,2025-04-13,2025-04-21,0.057846999846569776,0.06068679902689765,75.94859674643291,75.3653092110135,0.5832875354194158,62,partner,0.08709775853999267,70.48767062057068,0.08024820208837978,0.08709775853999267,-0.08535464064440058,0.0
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-27,61,2025-03-02,2025-04-13,2025-04-21,0.057846999846569776,0.06068679902689765,75.94859674643291,75.3653092110135,0.5832875354194158,62,ec_w0_56,0.08159298590597246,71.43551402423414,0.08024820208837978,0.08709775853999267,-0.016757806188749565,0.06320223076111184
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-27,61,2025-03-02,2025-04-13,2025-04-21,0.057846999846569776,0.06068679902689765,75.94859674643291,75.3653092110135,0.5832875354194158,62,simple_mean,0.08272403474967009,71.23821376380283,0.08024820208837978,0.08709775853999267,-0.030852188545777034,0.050216261171799254
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-27,61,2025-03-02,2025-04-13,2025-04-21,0.057846999846569776,0.06068679902689765,75.94859674643291,75.3653092110135,0.5832875354194158,62,log_odds_mean,0.08213036439968187,71.34160430176144,0.08024820208837978,0.08709775853999267,-0.02345426143291292,0.05703239926696766
DeepSeek-V3 (zero shot with freeze values),DeepSeek-V3,2025-04-27,61,2025-03-02,2025-04-13,2025-04-21,0.057846999846569776,0.06068679902689765,75.94859674643291,75.3653092110135,0.5832875354194158,62,piecewise_odds,0.08196055882745255,71.37124542921008,0.08024820208837978,0.08709775853999267,-0.0213382567398445,0.0589819967660967
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.046018140124727464,82.59897163844253,78.54816088892902,4.050810749513516,47,anchor,0.05922407891739537,75.66400219481531,0.05922407891739537,0.06176533955569324,0.0,0.041143797744468615
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.046018140124727464,82.59897163844253,78.54816088892902,4.050810749513516,47,partner,0.06176533955569324,75.14736642613238,0.05922407891739537,0.06176533955569324,-0.042909247129742145,0.0
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.046018140124727464,82.59897163844253,78.54816088892902,4.050810749513516,47,ec_w0_56,0.0599543092636531,75.5144309309232,0.05922407891739537,0.06176533955569324,-0.01232995699732605,0.029321142004038542
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.046018140124727464,82.59897163844253,78.54816088892902,4.050810749513516,47,simple_mean,0.0602528967365443,75.45353452397998,0.05922407891739537,0.06176533955569324,-0.017371613673956943,0.024486918230008
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.046018140124727464,82.59897163844253,78.54816088892902,4.050810749513516,47,log_odds_mean,0.06010286796521055,75.48411372901022,0.05922407891739537,0.06176533955569324,-0.014838374253838523,0.026915930559786753
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.046018140124727464,82.59897163844253,78.54816088892902,4.050810749513516,47,piecewise_odds,0.061185228359994875,75.26435196725284,0.05922407891739537,0.06176533955569324,-0.03311405560793748,0.0093921801429632
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-21,73,2025-10-26,2025-12-07,2025-12-19,0.030914613334427396,0.044675496896071226,82.4174480423269,78.86342106771505,3.554026974611844,58,anchor,0.017746758435027224,86.67830399872928,0.017746758435027224,0.016737094641923772,0.0,-0.06032491389362189
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-21,73,2025-10-26,2025-12-07,2025-12-19,0.030914613334427396,0.044675496896071226,82.4174480423269,78.86342106771505,3.554026974611844,58,partner,0.016737094641923772,87.06280762996708,0.017746758435027224,0.016737094641923772,0.05689285718290125,0.0
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-21,73,2025-10-26,2025-12-07,2025-12-19,0.030914613334427396,0.044675496896071226,82.4174480423269,78.86342106771505,3.554026974611844,58,ec_w0_56,0.016167903346878794,87.28469294634267,0.017746758435027224,0.016737094641923772,0.08896582967130516,0.03400777179207938
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-21,73,2025-10-26,2025-12-07,2025-12-19,0.030914613334427396,0.044675496896071226,82.4174480423269,78.86342106771505,3.554026974611844,58,simple_mean,0.016972204555716876,86.97225861643052,0.017746758435027224,0.016737094641923772,0.04364480883345947,-0.014047235725380395
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-21,73,2025-10-26,2025-12-07,2025-12-19,0.030914613334427396,0.044675496896071226,82.4174480423269,78.86342106771505,3.554026974611844,58,log_odds_mean,0.016770257599921148,87.04999706566784,0.017746758435027224,0.016737094641923772,0.05502418025698327,-0.00198140470056898
DeepSeek-V3.1 (zero shot with freeze values),DeepSeek-V3.1,2025-12-21,73,2025-10-26,2025-12-07,2025-12-19,0.030914613334427396,0.044675496896071226,82.4174480423269,78.86342106771505,3.554026974611844,58,piecewise_odds,0.015632648529117978,87.49694096266118,0.017746758435027224,0.016737094641923772,0.11912653872250689,0.06598792301976544
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-07,71,2025-08-31,2025-11-23,2025-12-06,0.03912518807092504,0.06544797553712221,80.21991201462313,74.41719805472391,5.802713959899222,48,anchor,0.059154734170054936,75.67825372839052,0.059154734170054936,0.07954061750338827,0.0,0.2562952611282523
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-07,71,2025-08-31,2025-11-23,2025-12-06,0.03912518807092504,0.06544797553712221,80.21991201462313,74.41719805472391,5.802713959899222,48,partner,0.07954061750338827,71.79705378805465,0.059154734170054936,0.07954061750338827,-0.34461964235574216,0.0
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-07,71,2025-08-31,2025-11-23,2025-12-06,0.03912518807092504,0.06544797553712221,80.21991201462313,74.41719805472391,5.802713959899222,48,ec_w0_56,0.0697577304293396,73.58831121845111,0.059154734170054936,0.07954061750338827,-0.17924171933228067,0.12299234505731543
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-07,71,2025-08-31,2025-11-23,2025-12-06,0.03912518807092504,0.06544797553712221,80.21991201462313,74.41719805472391,5.802713959899222,48,simple_mean,0.06622941385755494,74.26492396406124,0.059154734170054936,0.07954061750338827,-0.119596170733556,0.1673510222027921
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-07,71,2025-08-31,2025-11-23,2025-12-06,0.03912518807092504,0.06544797553712221,80.21991201462313,74.41719805472391,5.802713959899222,48,log_odds_mean,0.06899345966676224,73.73339388753047,0.059154734170054936,0.07954061750338827,-0.1663218613817695,0.13260090464066043
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-07,71,2025-08-31,2025-11-23,2025-12-06,0.03912518807092504,0.06544797553712221,80.21991201462313,74.41719805472391,5.802713959899222,48,piecewise_odds,0.07085751717415191,73.38092466403991,0.059154734170054936,0.07954061750338827,-0.19783341381358296,0.1091656137679152
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-21,94,2025-08-31,2025-12-07,2025-12-19,0.03812845009211759,0.07035597714105377,80.47349235215944,73.47529884408614,6.9981935080732995,58,anchor,0.017746758435027224,86.67830399872928,0.017746758435027224,0.01685649774537205,0.0,-0.052814095970771545
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-21,94,2025-08-31,2025-12-07,2025-12-19,0.03812845009211759,0.07035597714105377,80.47349235215944,73.47529884408614,6.9981935080732995,58,partner,0.01685649774537205,87.01674241749319,0.017746758435027224,0.01685649774537205,0.05016469305729905,0.0
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-21,94,2025-08-31,2025-12-07,2025-12-19,0.03812845009211759,0.07035597714105377,80.47349235215944,73.47529884408614,6.9981935080732995,58,ec_w0_56,0.015995108403604533,87.35282308038488,0.017746758435027224,0.01685649774537205,0.09870253420283309,0.05110132334600834
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-21,94,2025-08-31,2025-12-07,2025-12-19,0.03812845009211759,0.07035597714105377,80.47349235215944,73.47529884408614,6.9981935080732995,58,simple_mean,0.01652234024537205,87.1460744340991,0.017746758435027224,0.01685649774537205,0.06899390635973891,0.019823661180849043
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-21,94,2025-08-31,2025-12-07,2025-12-19,0.03812845009211759,0.07035597714105377,80.47349235215944,73.47529884408614,6.9981935080732995,58,log_odds_mean,0.01611985752344146,87.30359991043073,0.017746758435027224,0.01685649774537205,0.09167313104204466,0.04370066861206879
Gemini-2.5-Flash (zero shot with freeze values),Gemini-2.5-Flash,2025-12-21,94,2025-08-31,2025-12-07,2025-12-19,0.03812845009211759,0.07035597714105377,80.47349235215944,73.47529884408614,6.9981935080732995,58,piecewise_odds,0.015771737860073593,87.44144201746332,0.017746758435027224,0.01685649774537205,0.11128908877553001,0.06435262541984903
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-07,73,2025-08-31,2025-11-23,2025-12-06,0.040593644855363514,0.04906308033481557,79.85213538477005,77.84981256629742,2.002322818472635,48,anchor,0.059154734170054936,75.67825372839052,0.059154734170054936,0.060676112295054936,0.0,0.02507375748798579
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-07,73,2025-08-31,2025-11-23,2025-12-06,0.040593644855363514,0.04906308033481557,79.85213538477005,77.84981256629742,2.002322818472635,48,partner,0.060676112295054936,75.36747834770972,0.059154734170054936,0.060676112295054936,-0.025718619926960062,0.0
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-07,73,2025-08-31,2025-11-23,2025-12-06,0.040593644855363514,0.04906308033481557,79.85213538477005,77.84981256629742,2.002322818472635,48,ec_w0_56,0.05988379059428087,75.52883521483277,0.059154734170054936,0.060676112295054936,-0.012324565978609212,0.013058214687868903
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-07,73,2025-08-31,2025-11-23,2025-12-06,0.040593644855363514,0.04906308033481557,79.85213538477005,77.84981256629742,2.002322818472635,48,simple_mean,0.059879887555471606,75.5296327049487,0.059154734170054936,0.060676112295054936,-0.012258585818880311,0.013122540477073744
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-07,73,2025-08-31,2025-11-23,2025-12-06,0.040593644855363514,0.04906308033481557,79.85213538477005,77.84981256629742,2.002322818472635,48,log_odds_mean,0.05989477247068307,75.52659147754791,0.059154734170054936,0.060676112295054936,-0.012510212597705342,0.012877222927078455
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-07,73,2025-08-31,2025-11-23,2025-12-06,0.040593644855363514,0.04906308033481557,79.85213538477005,77.84981256629742,2.002322818472635,48,piecewise_odds,0.061382586229685614,75.22449067532906,0.059154734170054936,0.060676112295054936,-0.037661433034694485,-0.011643361908146754
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-21,96,2025-08-31,2025-12-07,2025-12-19,0.039265854479842835,0.046166919896509506,80.18438633808107,78.51351124624837,1.6708750918326984,58,anchor,0.017746758435027224,86.67830399872928,0.017746758435027224,0.016885476581578948,0.0,-0.05100725758536677
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-21,96,2025-08-31,2025-12-07,2025-12-19,0.039265854479842835,0.046166919896509506,80.18438633808107,78.51351124624837,1.6708750918326984,58,partner,0.016885476581578948,87.0055871307785,0.017746758435027224,0.016885476581578948,0.048531784359466014,0.0
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-21,96,2025-08-31,2025-12-07,2025-12-19,0.039265854479842835,0.046166919896509506,80.18438633808107,78.51351124624837,1.6708750918326984,58,ec_w0_56,0.016686722103487487,87.08229041064652,0.017746758435027224,0.016885476581578948,0.05973126503190107,0.011770735467916285
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-21,96,2025-08-31,2025-12-07,2025-12-19,0.039265854479842835,0.046166919896509506,80.18438633808107,78.51351124624837,1.6708750918326984,58,simple_mean,0.01701470629063067,86.95595680372429,0.017746758435027224,0.016885476581578948,0.041249907529686346,-0.007653305396941155
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-21,96,2025-08-31,2025-12-07,2025-12-19,0.039265854479842835,0.046166919896509506,80.18438633808107,78.51351124624837,1.6708750918326984,58,log_odds_mean,0.017015191039147667,86.95577099283072,0.017746758435027224,0.016885476581578948,0.04122259276576641,-0.007682013412060239
Gemini-2.5-Pro (zero shot with freeze values),Gemini-2.5-Pro,2025-12-21,96,2025-08-31,2025-12-07,2025-12-19,0.039265854479842835,0.046166919896509506,80.18438633808107,78.51351124624837,1.6708750918326984,58,piecewise_odds,0.016111472605644012,87.30690242468609,0.017746758435027224,0.016885476581578948,0.09214560706227944,0.04583844419169834
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.11468641215697949,66.134617652095,66.134617652095,0.0,58,anchor,0.10647110775923373,67.37008921874997,0.10647110775923373,0.10647110775923373,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.11468641215697949,66.134617652095,66.134617652095,0.0,58,partner,0.10647110775923373,67.37008921874997,0.10647110775923373,0.10647110775923373,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.11468641215697949,66.134617652095,66.134617652095,0.0,58,ec_w0_56,0.10846671105791919,67.06571527148051,0.10647110775923373,0.10647110775923373,-0.018743143944723303,-0.018743143944723303
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.11468641215697949,66.134617652095,66.134617652095,0.0,58,simple_mean,0.10647110775923373,67.37008921874997,0.10647110775923373,0.10647110775923373,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.11468641215697949,66.134617652095,66.134617652095,0.0,58,log_odds_mean,0.10647110775923373,67.37008921874997,0.10647110775923373,0.10647110775923373,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.11468641215697949,66.134617652095,66.134617652095,0.0,58,piecewise_odds,0.11491769507557958,66.10048745548403,0.10647110775923373,0.10647110775923373,-0.07933220095207778,-0.07933220095207778
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1155687867397322,66.00459049522536,66.00459049522536,0.0,61,anchor,0.06370026933978026,74.76108771365529,0.06370026933978026,0.06370026933978025,0.0,-2.1786073986264767e-16
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1155687867397322,66.00459049522536,66.00459049522536,0.0,61,partner,0.06370026933978025,74.76108771365529,0.06370026933978026,0.06370026933978025,2.1786073986264763e-16,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1155687867397322,66.00459049522536,66.00459049522536,0.0,61,ec_w0_56,0.06155596393335377,75.189525612485,0.06370026933978026,0.06370026933978025,0.03366242291674889,0.03366242291674868
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1155687867397322,66.00459049522536,66.00459049522536,0.0,61,simple_mean,0.06370026933978025,74.76108771365529,0.06370026933978026,0.06370026933978025,2.1786073986264763e-16,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1155687867397322,66.00459049522536,66.00459049522536,0.0,61,log_odds_mean,0.06370026933978025,74.76108771365529,0.06370026933978026,0.06370026933978025,2.1786073986264763e-16,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1155687867397322,66.00459049522536,66.00459049522536,0.0,61,piecewise_odds,0.0593674052755321,75.63457259239394,0.06370026933978026,0.06370026933978025,0.06801955641877208,0.06801955641877187
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.10842854179846073,67.07151054201533,67.07151054201533,0.0,61,anchor,0.07532022191648158,72.55547014130474,0.07532022191648158,0.07532022191648158,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.10842854179846073,67.07151054201533,67.07151054201533,0.0,61,partner,0.07532022191648158,72.55547014130474,0.07532022191648158,0.07532022191648158,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.10842854179846073,67.07151054201533,67.07151054201533,0.0,61,ec_w0_56,0.07515120304780917,72.58628025097484,0.07532022191648158,0.07532022191648158,0.0022440038594126878,0.0022440038594126878
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.10842854179846073,67.07151054201533,67.07151054201533,0.0,61,simple_mean,0.07532022191648158,72.55547014130474,0.07532022191648158,0.07532022191648158,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.10842854179846073,67.07151054201533,67.07151054201533,0.0,61,log_odds_mean,0.07532022191648158,72.55547014130474,0.07532022191648158,0.07532022191648158,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.10842854179846073,67.07151054201533,67.07151054201533,0.0,61,piecewise_odds,0.07732185883301516,72.1931916910597,0.07532022191648158,0.07532022191648158,-0.026575026806919005,-0.026575026806919005
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.1043231110121541,67.70091162089027,67.70091162089027,0.0,59,anchor,0.055052878058928265,76.53665026921172,0.055052878058928265,0.055052878058928265,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.1043231110121541,67.70091162089027,67.70091162089027,0.0,59,partner,0.055052878058928265,76.53665026921172,0.055052878058928265,0.055052878058928265,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.1043231110121541,67.70091162089027,67.70091162089027,0.0,59,ec_w0_56,0.054750783207149385,76.60111472587863,0.055052878058928265,0.055052878058928265,0.005487358017059869,0.005487358017059869
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.1043231110121541,67.70091162089027,67.70091162089027,0.0,59,simple_mean,0.055052878058928265,76.53665026921172,0.055052878058928265,0.055052878058928265,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.1043231110121541,67.70091162089027,67.70091162089027,0.0,59,log_odds_mean,0.055052878058928265,76.53665026921172,0.055052878058928265,0.055052878058928265,0.0,0.0
GPT-4-Turbo-2024-04-09 (zero shot with freeze values),GPT-4-Turbo-2024-04-09,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.1043231110121541,67.70091162089027,67.70091162089027,0.0,59,piecewise_odds,0.05290855503127489,76.998140285778,0.055052878058928265,0.055052878058928265,0.038950243897478094,0.038950243897478094
GPT-4.1-2025-04-14 (zero shot with freeze values),GPT-4.1-2025-04-14,2025-08-03,100,2025-04-27,2025-05-25,2025-07-31,0.08627040376772081,0.09961905626772082,70.62817612613735,68.4375133635322,2.190662762605143,55,anchor,0.06796842713510638,73.92924490255291,0.06796842713510638,0.06528886349874274,0.0,-0.04104166457753148
GPT-4.1-2025-04-14 (zero shot with freeze values),GPT-4.1-2025-04-14,2025-08-03,100,2025-04-27,2025-05-25,2025-07-31,0.08627040376772081,0.09961905626772082,70.62817612613735,68.4375133635322,2.190662762605143,55,partner,0.06528886349874274,74.44831443940679,0.06796842713510638,0.06528886349874274,0.03942365226485602,0.0
GPT-4.1-2025-04-14 (zero shot with freeze values),GPT-4.1-2025-04-14,2025-08-03,100,2025-04-27,2025-05-25,2025-07-31,0.08627040376772081,0.09961905626772082,70.62817612613735,68.4375133635322,2.190662762605143,55,ec_w0_56,0.0638097902167488,74.73940020174723,0.06796842713510638,0.06528886349874274,0.061184833806601356,0.02265429665539241
GPT-4.1-2025-04-14 (zero shot with freeze values),GPT-4.1-2025-04-14,2025-08-03,100,2025-04-27,2025-05-25,2025-07-31,0.08627040376772081,0.09961905626772082,70.62817612613735,68.4375133635322,2.190662762605143,55,simple_mean,0.06604564077147002,74.3006535547166,0.06796842713510638,0.06528886349874274,0.02828940501763102,-0.011591215288068916
GPT-4.1-2025-04-14 (zero shot with freeze values),GPT-4.1-2025-04-14,2025-08-03,100,2025-04-27,2025-05-25,2025-07-31,0.08627040376772081,0.09961905626772082,70.62817612613735,68.4375133635322,2.190662762605143,55,log_odds_mean,0.06560551252515438,74.38642693313673,0.06796842713510638,0.06528886349874274,0.034764885838170737,-0.0048499699557143705
GPT-4.1-2025-04-14 (zero shot with freeze values),GPT-4.1-2025-04-14,2025-08-03,100,2025-04-27,2025-05-25,2025-07-31,0.08627040376772081,0.09961905626772082,70.62817612613735,68.4375133635322,2.190662762605143,55,piecewise_odds,0.06363857187595416,74.7733133614511,0.06796842713510638,0.06528886349874274,0.06370392021203337,0.02527677056011799
GPT-4.1-2025-04-14 (zero shot with freeze values),GPT-4.1-2025-04-14,2025-08-17,102,2025-04-27,2025-08-03,2025-08-14,0.0903650321670813,0.10386667922590485,69.93922286981234,67.77164614413189,2.1675767256804477,57,anchor,0.047415300766559254,78.22494528903331,0.047415300766559254,0.06214961655603294,0.0,0.23707814474107816
