experiment,pair_id,model_a,model_b,pair_group,method,fold_records,train_target_cells,test_target_cells,train_near_bi_share,train_bi_gap,train_adjusted_pog_complementarity,train_high_loss_lift_complementarity,train_adjusted_loss_corr_complementarity,train_alignment_c,train_disagreement_d,train_alpha_clipped,train_alpha_lcb_1se,train_alpha_lcb_95,test_alignment_c,test_disagreement_d,test_alpha_clipped,test_pooled_alpha_clipped,test_partner_win_share,method_partner_weight,adjusted_brier,anchor_adjusted_brier,best_single_adjusted_brier,brier_index,gain_vs_anchor,gain_vs_best_single,mean_fold_gain_vs_anchor,mean_fold_gain_vs_best_single,model_adjusted_brier,gain_vs_model,canonical_model_version,model_configuration,primary_configuration
polymarket_model,GPT-4.1-2025-04-14 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4.1-2025-04-14 (zero shot with freeze values),gpt,ec_w0_56,20,6240,6240,0.8,1.4349468897850919,0.0029845409054487172,-55.93444064308134,-0.5041504267973487,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.05475643372546912,0.005214508998725818,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.07218507942810723,0.3541666666666666,,0.055167429566471644,0.05499734431400412,0.05484866166176053,76.52083936277224,-0.0030926084629911334,-0.005811771792662631,-0.0024985829644459164,-0.005242538066167447,0.06171219327233746,0.10605300766063533,GPT-4.1-2025-04-14,zero shot with freeze values,1
polymarket_model,GPT-4.1-2025-04-14 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4.1-2025-04-14 (zero shot with freeze values),gpt,log_odds_mean,20,6240,6240,0.8,1.4349468897850919,0.0029845409054487172,-55.93444064308134,-0.5041504267973487,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.05475643372546912,0.005214508998725818,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.07218507942810723,0.3541666666666666,,0.056074128057676594,0.05499734431400412,0.05484866166176053,76.328085299533,-0.019578831616389365,-0.02234268546921424,-0.01900691505945406,-0.021837375003975163,0.06171219327233746,0.09136063581114254,GPT-4.1-2025-04-14,zero shot with freeze values,1
polymarket_model,GPT-4.1-2025-04-14 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4.1-2025-04-14 (zero shot with freeze values),gpt,oracle_directional,20,6240,6240,0.8,1.4349468897850919,0.0029845409054487172,-55.93444064308134,-0.5041504267973487,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.05475643372546912,0.005214508998725818,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.07218507942810723,0.3541666666666666,,0.05443188828476294,0.05499734431400412,0.05484866166176053,76.67358097820613,0.010281515158490922,0.00759860613496345,0.010519909096336249,0.007722797522821182,0.06171219327233746,0.11797190476517903,GPT-4.1-2025-04-14,zero shot with freeze values,1
polymarket_model,GPT-4.1-2025-04-14 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4.1-2025-04-14 (zero shot with freeze values),gpt,oracle_linear,20,6240,6240,0.8,1.4349468897850919,0.0029845409054487172,-55.93444064308134,-0.5041504267973487,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.05475643372546912,0.005214508998725818,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.07218507942810723,0.3541666666666666,0.16782962982221727,0.054693668161380445,0.05499734431400412,0.05484866166176053,76.61681987172733,0.005521651207190154,0.0028258392399051423,0.005680680399114367,0.0028790370989752053,0.06171219327233746,0.11372995738433869,GPT-4.1-2025-04-14,zero shot with freeze values,1
polymarket_model,GPT-4.1-2025-04-14 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4.1-2025-04-14 (zero shot with freeze values),gpt,partner,20,6240,6240,0.8,1.4349468897850919,0.0029845409054487172,-55.93444064308134,-0.5041504267973487,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.05475643372546912,0.005214508998725818,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.07218507942810723,0.3541666666666666,1.0,0.06171219327233746,0.05499734431400412,0.05484866166176053,75.1810351642216,-0.12209405821479855,-0.12513580828831883,-0.12095556196977864,-0.12376595945031207,0.06171219327233746,0.0,GPT-4.1-2025-04-14,zero shot with freeze values,1
polymarket_model,GPT-4.1-2025-04-14 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4.1-2025-04-14 (zero shot with freeze values),gpt,piecewise_odds,20,6240,6240,0.8,1.4349468897850919,0.0029845409054487172,-55.93444064308134,-0.5041504267973487,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.05475643372546912,0.005214508998725818,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.07218507942810723,0.3541666666666666,,0.055045098318850294,0.05499734431400412,0.05484866166176053,76.54829609628405,-0.0008682965594398049,-0.0035814302690035877,-0.00030695956644710384,-0.0030023816482518165,0.06171219327233746,0.1080352941608331,GPT-4.1-2025-04-14,zero shot with freeze values,1
polymarket_model,GPT-4.1-2025-04-14 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4.1-2025-04-14 (zero shot with freeze values),gpt,simple_mean,20,6240,6240,0.8,1.4349468897850919,0.0029845409054487172,-55.93444064308134,-0.5041504267973487,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.05475643372546912,0.005214508998725818,0.0005664971955128204,0.00784784334935897,0.15362867026292307,0.07218507942810723,0.3541666666666666,0.5,0.05639280795583104,0.05499734431400412,0.05484866166176053,76.25992406580454,-0.025373291369481524,-0.02815285272761841,-0.024907200103185395,-0.027747953032692448,0.06171219327233746,0.08619666607913015,GPT-4.1-2025-04-14,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,anchor,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,0.0,0.0780394429294771,0.0780394429294771,0.0780394429294771,72.06864155709802,0.0,0.0,0.0,0.0,0.09768943353490508,0.2011475539819453,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,best_single,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,,0.0780394429294771,0.0780394429294771,0.0780394429294771,72.06864155709802,0.0,0.0,0.0,0.0,0.09768943353490508,0.2011475539819453,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,cf_directional,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,,0.07828989549631478,0.0780394429294771,0.0780394429294771,72.02285374055678,-0.0032093074660207647,-0.0032093074660207647,-0.003441816733373824,-0.003441816733373824,0.09768943353490508,0.1985837908626906,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,cf_directional_lcb_1se,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,,0.0783700534682366,0.0780394429294771,0.0780394429294771,72.00852610021072,-0.004236454366521522,-0.004236454366521522,-0.0044448476263553895,-0.0044448476263553895,0.09768943353490508,0.1977632520488057,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,cf_lcb_1se,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,0.0,0.0780394429294771,0.0780394429294771,0.0780394429294771,72.06864155709802,0.0,0.0,0.0,0.0,0.09768943353490508,0.2011475539819453,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,cf_lcb_95,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,0.0,0.0780394429294771,0.0780394429294771,0.0780394429294771,72.06864155709802,0.0,0.0,0.0,0.0,0.09768943353490508,0.2011475539819453,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,cf_linear,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,0.011250838885361648,0.07815790083378729,0.0780394429294771,0.0780394429294771,72.04709390770662,-0.0015179234994954155,-0.0015179234994954155,-0.001574449562894294,-0.001574449562894294,0.09768943353490508,0.1999349570815051,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,ec_w0_56,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,,0.08009362367399471,0.0780394429294771,0.0780394429294771,71.70277737840925,-0.02632233992718183,-0.02632233992718183,-0.026684064323416974,-0.026684064323416974,0.09768943353490508,0.18011988834619738,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,log_odds_mean,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,,0.08113319169870893,0.0780394429294771,0.0780394429294771,71.5199087300524,-0.03964339894157871,-0.03964339894157871,-0.0400599050406818,-0.0400599050406818,0.09768943353490508,0.1694783277689956,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,oracle_directional,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,,0.07685978809447123,0.0780394429294771,0.0780394429294771,72.2789476195688,0.015116136029724172,0.015116136029724172,0.014764930975099465,0.014764930975099465,0.09768943353490508,0.2132231162236321,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,oracle_linear,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,0.012400858903077745,0.07803024801007763,0.0780394429294771,0.0780394429294771,72.07025826272749,0.0001178240009707212,0.0001178240009707212,0.00011366747527728307,0.00011366747527728307,0.09768943353490508,0.2012416779733204,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,partner,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,1.0,0.09768943353490508,0.0780394429294771,0.0780394429294771,68.76132168694244,-0.251795628823047,-0.251795628823047,-0.2534410571621851,-0.2534410571621851,0.09768943353490508,0.0,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,piecewise_odds,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,,0.07916378488166155,0.0780394429294771,0.0780394429294771,71.86853907037946,-0.014407354921798862,-0.014407354921798862,-0.01464787047394732,-0.01464787047394732,0.09768943353490508,0.18963820326201603,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (scratchpad with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (scratchpad with freeze values),gpt,simple_mean,20,4790,4790,0.2,3.3073198701555873,0.006537850208768264,-16.10450914359011,-0.47998109574287373,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.0,-0.0018166409185803758,0.016016708768267225,0.011250838885361648,0.0,0.1440501043841336,0.5,0.08386026104012428,0.0780394429294771,0.0780394429294771,71.04537240196021,-0.0745881555805998,-0.0745881555805998,-0.07520460719686102,-0.07520460719686102,0.09768943353490508,0.14156262345240794,GPT-4o-2024-05-13,scratchpad with freeze values,0
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,anchor,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,0.0,0.0780394429294771,0.0780394429294771,0.0780394429294771,72.06864155709802,0.0,0.0,0.0,0.0,0.0844999236184124,0.07645546187840056,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,best_single,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,,0.0780394429294771,0.0780394429294771,0.0780394429294771,72.06864155709802,0.0,0.0,0.0,0.0,0.0844999236184124,0.07645546187840056,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,cf_directional,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,,0.07813394078396182,0.0780394429294771,0.0780394429294771,72.0521286406994,-0.0012108986294291479,-0.0012108986294291479,-0.001171214877411036,-0.001171214877411036,0.0844999236184124,0.07533714306297234,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,cf_directional_lcb_1se,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,,0.07802310338502348,0.0780394429294771,0.0780394429294771,72.07163394457184,0.0002093754624618597,0.0002093754624618597,0.0002189575339608727,0.0002189575339608727,0.0844999236184124,0.0766488294431739,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,cf_lcb_1se,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,0.003921132901869184,0.07805522897230216,0.0780394429294771,0.0780394429294771,72.06585542403548,-0.00020228287430650136,-0.00020228287430650136,-0.0001970491831284291,-0.0001970491831284291,0.0844999236184124,0.07626864463467926,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,cf_lcb_95,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,0.0,0.0780394429294771,0.0780394429294771,0.0780394429294771,72.06864155709802,0.0,0.0,0.0,0.0,0.0844999236184124,0.07645546187840056,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,cf_linear,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,0.03505864551210123,0.07822994740490848,0.0780394429294771,0.0780394429294771,72.03494907508491,-0.0024411306421487982,-0.0024411306421487982,-0.002408984172347831,-0.002408984172347831,0.0844999236184124,0.07420096900700276,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,ec_w0_56,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,,0.07909398499276792,0.0780394429294771,0.0780394429294771,71.88277337942417,-0.013512936839436182,-0.013512936839436182,-0.01332536845791425,-0.01332536845791425,0.0844999236184124,0.06397566286635713,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,log_odds_mean,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,,0.0794601961287294,0.0780394429294771,0.0780394429294771,71.81705629250314,-0.01820557843469234,-0.01820557843469234,-0.018066185694751373,-0.018066185694751373,0.0844999236184124,0.05964179935169608,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,oracle_directional,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,,0.07795666276614428,0.0780394429294771,0.0780394429294771,72.08355188727899,0.0010607477478745077,0.0010607477478745077,0.0010734658813425174,0.0010734658813425174,0.0844999236184124,0.07743510966727485,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,oracle_linear,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,0.0390687031804497,0.07802172685678217,0.0780394429294771,0.0780394429294771,72.07184221166634,0.0002270143408243453,0.0002270143408243453,0.00023103720794164284,0.00023103720794164284,0.0844999236184124,0.07666511973294417,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,partner,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,1.0,0.0844999236184124,0.0780394429294771,0.0780394429294771,70.94492652014617,-0.08278481299223923,-0.08278481299223923,-0.08230276768808735,-0.08230276768808735,0.0844999236184124,0.0,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,piecewise_odds,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,,0.07954806319465181,0.0780394429294771,0.0780394429294771,71.80402792496955,-0.019331509920413166,-0.019331509920413166,-0.01911057757609601,-0.01911057757609601,0.0844999236184124,0.05860195147775947,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-4o-2024-05-13 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-4o-2024-05-13 (zero shot with freeze values),gpt,simple_mean,20,4790,4790,0.95,1.1237150369518525,0.0012100908141962417,-48.88628591311264,-0.6668052370450385,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.003921132901869184,0.0,-0.0003983397703549058,0.005663801148225471,0.03505864551210123,0.0,0.16910229645093947,0.5,0.07985373298688837,0.0780394429294771,0.0780394429294771,71.7474047287175,-0.02324837273698646,-0.02324837273698646,-0.023112547132243887,-0.023112547132243887,0.0844999236184124,0.05498455421694162,GPT-4o-2024-05-13,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,anchor,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,0.0,0.04185337938780965,0.04185337938780965,0.04043711748278172,79.54961900047749,0.0,-0.035023809638038104,0.0,-0.035314298730864106,0.04048849435987669,-0.033710441682551974,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,best_single,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,,0.04043711748278172,0.04185337938780965,0.04043711748278172,79.8980648551062,0.03383865116135484,0.0,0.033357401725723185,0.0,0.04048849435987669,0.0012689253553939347,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,cf_directional,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,,0.040872963407640364,0.04185337938780965,0.04043711748278172,79.7894184151001,0.023425013571421273,-0.010778362850522916,0.02301080540688511,-0.010996415795217035,0.04048849435987669,-0.009495760557218317,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,cf_directional_lcb_1se,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,,0.0417136962981949,0.04185337938780965,0.04043711748278172,79.58367871548967,0.0033374387363193972,-0.03156948108273924,0.0033047303443083246,-0.03194579950913686,0.04048849435987669,-0.030260496412342793,GPT-5-2025-08-07,zero shot with freeze values,1
polymarket_model,GPT-5-2025-08-07 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,GPT-5-2025-08-07 (zero shot with freeze values),gpt,cf_lcb_1se,20,1790,1790,1.0,0.3610423163550451,0.002277715916201116,,-0.804139062363568,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.11058953089416237,0.0,0.0014505321229050278,0.0015361792178770956,0.8109245761420374,0.9442466777473876,0.5307262569832403,0.11058953089416237,0.04171440378240062,0.04185337938780965,0.04043711748278172,79.58350709404279,0.0033205348634167036,-0.03158697699366863,0.0032906949608245174,-0.03196286376147484,0.04048849435987669,-0.030277970122267184,GPT-5-2025-08-07,zero shot with freeze values,1
