experiment,pair_id,model_a,model_b,pair_group,method,fold_records,train_target_cells,test_target_cells,train_near_bi_share,train_bi_gap,train_adjusted_pog_complementarity,train_high_loss_lift_complementarity,train_adjusted_loss_corr_complementarity,train_total_variation_complementarity,train_alignment_c,train_disagreement_d,train_alpha_clipped,train_alpha_lcb_1se,train_alpha_lcb_95,test_alignment_c,test_disagreement_d,test_alpha_clipped,test_pooled_alpha_clipped,test_partner_win_share,method_partner_weight,adjusted_brier,anchor_adjusted_brier,best_single_adjusted_brier,brier_index,gain_vs_anchor,gain_vs_best_single,mean_fold_gain_vs_anchor,mean_fold_gain_vs_best_single,model_adjusted_brier,gain_vs_model,canonical_model_version,freeze_exposure,source_model_configuration
polymarket_model,GPT-5-Mini-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 [with freeze],gpt,log_odds_mean,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.022373313782991205,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,,0.03943790314159334,0.039493101228750924,0.039467629979484053,80.14354575985104,0.0013976640334692665,0.0007531954137141859,0.0011512171897308603,0.0004964584762917564,0.04504484987977731,0.1244747568955977,GPT-5-Mini-2025-08-07,with_freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Mini-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 [with freeze],gpt,oracle_directional,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.022373313782991205,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,,0.03901773330544108,0.039493101228750924,0.039467629979484053,80.24942376747035,0.012036733214655105,0.011399130737691531,0.011917707112473426,0.01125864349604259,0.04504484987977731,0.13380256767249385,GPT-5-Mini-2025-08-07,with_freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Mini-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 [with freeze],gpt,oracle_linear,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.022373313782991205,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,0.14324967397151447,0.03930425119100888,0.039493101228750924,0.039467629979484053,80.17699915657357,0.004781848775263067,0.004139564208950471,0.004762008974656701,0.004100571397707353,0.04504484987977731,0.12744184305397468,GPT-5-Mini-2025-08-07,with_freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Mini-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 [with freeze],gpt,partner,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.022373313782991205,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,1.0,0.04504484987977731,0.039493101228750924,0.039467629979484053,78.79098839047091,-0.14057515055274317,-0.14131124425744318,-0.14110284924530161,-0.14177394897275908,0.04504484987977731,0.0,GPT-5-Mini-2025-08-07,with_freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Mini-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 [with freeze],gpt,piecewise_odds,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.022373313782991205,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,,0.037539833100095975,0.039493101228750924,0.039467629979484053,80.62861141325186,0.04945846408316429,0.04884501249226721,0.0493766162025912,0.04875197300165316,0.04504484987977731,0.16661209438397265,GPT-5-Mini-2025-08-07,with_freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Mini-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Mini-2025-08-07 [with freeze],gpt,simple_mean,20,3410,3410,0.75,1.3515155454098322,0.003130250158357772,-44.41433138726717,-0.4738790166089821,0.022373313782991205,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.007007013079888761,0.0005714443576008782,0.0005149159824046924,0.006581580615835775,0.1346602498501592,0.07823591511828726,0.24926686217008803,0.5,0.04062358040030517,0.039493101228750924,0.039467629979484053,79.8479819285341,-0.028624725240145473,-0.029288569428212428,-0.028875420673645305,-0.02953726066273528,0.04504484987977731,0.09815260770703668,GPT-5-Mini-2025-08-07,with_freeze,GPT-5-Mini-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,anchor,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,0.0,0.039493101228750924,0.039493101228750924,0.039493101228750924,80.12938369899274,0.0,0.0,0.0,0.0,0.1137390094493521,0.652774352265331,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,best_single,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,,0.039493101228750924,0.039493101228750924,0.039493101228750924,80.12938369899274,0.0,0.0,0.0,0.0,0.1137390094493521,0.652774352265331,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,cf_directional,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,,0.04035172761889518,0.039493101228750924,0.039493101228750924,79.9156573068857,-0.021741174114712967,-0.021741174114712967,-0.022374238544024257,-0.022374238544024257,0.1137390094493521,0.6452252590008376,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,cf_directional_lcb_1se,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,,0.03957977498477582,0.039493101228750924,0.039493101228750924,80.10750425860947,-0.0021946556063771328,-0.0021946556063771328,-0.0022459216666994614,-0.0022459216666994614,0.1137390094493521,0.6520123115508523,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,cf_lcb_1se,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,0.0008928168174846403,0.039508573482626604,0.039493101228750924,0.039493101228750924,80.12545461921968,-0.00039177105353317075,-0.00039177105353317075,-0.0004005167462627791,-0.0004005167462627791,0.1137390094493521,0.6526383193075042,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,cf_lcb_95,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,0.0,0.039493101228750924,0.039493101228750924,0.039493101228750924,80.12938369899274,0.0,0.0,0.0,0.0,0.1137390094493521,0.652774352265331,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,cf_linear,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,0.012695721418416848,0.0397090695862189,0.039493101228750924,0.039493101228750924,80.07461660575815,-0.005468508441944061,-0.005468508441944061,-0.005639474185203278,-0.005639474185203278,0.1137390094493521,0.6508755458794344,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,ec_w0_56,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,,0.046063366657057715,0.039493101228750924,0.039493101228750924,78.56175959749724,-0.1663648896613783,-0.1663648896613783,-0.1691291202038475,-0.1691291202038475,0.1137390094493521,0.5950081956923521,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,log_odds_mean,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,,0.048027370808547,0.039493101228750924,0.039493101228750924,78.10776320536513,-0.2160951992694648,-0.2160951992694648,-0.21889556414992054,-0.21889556414992054,0.1137390094493521,0.5777405567266386,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,oracle_directional,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,,0.03924715458739586,0.039493101228750924,0.039493101228750924,80.19080620273658,0.006227584912374882,0.006227584912374882,0.006068224228220354,0.006068224228220354,0.1137390094493521,0.654936729470353,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,oracle_linear,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,0.013393256162280298,0.03945384485840599,0.039493101228750924,0.039493101228750924,80.13912002806191,0.0009940057661604476,0.0009940057661604476,0.0009631325537426364,0.0009631325537426364,0.1137390094493521,0.653119496561338,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,partner,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,1.0,0.1137390094493521,0.039493101228750924,0.039493101228750924,66.34394495182029,-1.879971587709862,-1.879971587709862,-1.8891265584052155,-1.8891265584052155,0.1137390094493521,0.0,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,piecewise_odds,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,,0.04457988891610016,0.039493101228750924,0.039493101228750924,78.91529173158649,-0.12880193069381093,-0.12880193069381093,-0.13181490389596148,-0.13181490389596148,0.1137390094493521,0.6080510184506964,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [no freeze],gpt,simple_mean,20,3410,3410,0.0,13.785438747172433,0.008388086509970676,1.0,0.0014338836216104024,0.1731432991202346,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0008928168174846403,0.0,-0.0013600909897360698,0.07152572624112903,0.012695721418416848,0.0,0.2082111436950147,0.5,0.05873462377876924,0.039493101228750924,0.039493101228750924,75.78280253489305,-0.4872122459709626,-0.4872122459709626,-0.49020851995397496,-0.49020851995397496,0.1137390094493521,0.4836017645738006,GPT-5-Nano-2025-08-07,no_freeze,GPT-5-Nano-2025-08-07
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,anchor,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,0.0,0.039493101228750924,0.039493101228750924,0.039493101228750924,80.12938369899274,0.0,0.0,0.0,0.0,0.10327432703520253,0.6175903308932806,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,best_single,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,,0.039493101228750924,0.039493101228750924,0.039493101228750924,80.12938369899274,0.0,0.0,0.0,0.0,0.10327432703520253,0.6175903308932806,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,cf_directional,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,,0.03982620665394386,0.039493101228750924,0.039493101228750924,80.04523365599862,-0.008434521848854865,-0.008434521848854865,-0.008638128092466004,-0.008638128092466004,0.10327432703520253,0.6143648881839866,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,cf_directional_lcb_1se,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,,0.03950373538108089,0.039493101228750924,0.039493101228750924,80.1266817364731,-0.00026926607430418546,-0.00026926607430418546,-0.0002752770297516905,-0.0002752770297516905,0.10327432703520253,0.6174873609429044,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,cf_lcb_1se,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,0.0,0.039493101228750924,0.039493101228750924,0.039493101228750924,80.12938369899274,0.0,0.0,0.0,0.0,0.10327432703520253,0.6175903308932806,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,cf_lcb_95,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,0.0,0.039493101228750924,0.039493101228750924,0.039493101228750924,80.12938369899274,0.0,0.0,0.0,0.0,0.10327432703520253,0.6175903308932806,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,cf_linear,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,0.0017419132566768366,0.03951690599187872,0.039493101228750924,0.039493101228750924,80.12345321296118,-0.0006027575041503577,-0.0006027575041503577,-0.0005932485462485195,-0.0005932485462485195,0.10327432703520253,0.6173598305955669,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,ec_w0_56,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,,0.045132462644674284,0.039493101228750924,0.039493101228750924,78.76512992705486,-0.1427935826882573,-0.1427935826882573,-0.1440342517639415,-0.1440342517639415,0.10327432703520253,0.5629846841869012,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,log_odds_mean,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,,0.04698874382899601,0.039493101228750924,0.039493101228750924,78.33263223397728,-0.18979625218159035,-0.18979625218159035,-0.19111554347530996,-0.19111554347530996,0.10327432703520253,0.5450104088988232,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,oracle_directional,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,,0.039435394553687476,0.039493101228750924,0.039493101228750924,80.14379105639168,0.0014611836819094079,0.0014611836819094079,0.0014348465407816168,0.0014348465407816168,0.10327432703520253,0.6181491016615838,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,oracle_linear,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,0.001762421155042984,0.03949127159935678,0.039493101228750924,0.039493101228750924,80.12985087378438,4.6327822764417535e-05,4.6327822764417535e-05,4.7705627940271976e-05,4.7705627940271976e-05,0.10327432703520253,0.6176080471006544,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,partner,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,1.0,0.10327432703520253,0.039493101228750924,0.039493101228750924,67.91153667427004,-1.61499664047702,-1.61499664047702,-1.6195940336451398,-1.6195940336451398,0.10327432703520253,0.0,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,piecewise_odds,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,,0.04304962146228317,0.039493101228750924,0.039493101228750924,79.26186394999864,-0.09005421511297036,-0.09005421511297036,-0.09123837887419611,-0.09123837887419611,0.10327432703520253,0.5831527282902643,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5-Nano-2025-08-07 [with freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5-Nano-2025-08-07 [with freeze],gpt,simple_mean,20,3410,3410,0.0,12.217847024722694,0.004520497800586512,-6.5265666570082566,-0.1677518847178444,0.1430850439882698,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.0,-0.002548094574780059,0.0586850366568915,0.0017419132566768366,0.0,0.13782991202346043,0.5,0.05671245496775385,0.039493101228750924,0.039493101228750924,76.19650470684164,-0.4360091561122392,-0.4360091561122392,-0.43726460366091596,-0.43726460366091596,0.10327432703520253,0.4508562137768993,GPT-5-Nano-2025-08-07,with_freeze,GPT-5-Nano-2025-08-07 (zero shot with freeze values)
polymarket_model,GPT-5.1-2025-11-13 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5.1-2025-11-13 [no freeze],gpt,anchor,20,1390,1390,0.05,11.103373186548458,0.007834875899280577,1.0,0.13357335035230875,0.1376223021582734,0.0021295845323741013,0.06082566366906474,0.06632422066337083,0.003964873565766199,0.0,0.0021295845323741013,0.06082566366906474,0.06632422066337083,0.03501128313141915,0.2158273381294964,0.0,0.03712398611678405,0.03712398611678405,0.03712398611678405,80.7568194418244,0.0,0.0,0.0,0.0,0.0936904807211006,0.6037592524762964,GPT-5.1-2025-11-13,no_freeze,GPT-5.1-2025-11-13
polymarket_model,GPT-5.1-2025-11-13 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5.1-2025-11-13 [no freeze],gpt,best_single,20,1390,1390,0.05,11.103373186548458,0.007834875899280577,1.0,0.13357335035230875,0.1376223021582734,0.0021295845323741013,0.06082566366906474,0.06632422066337083,0.003964873565766199,0.0,0.0021295845323741013,0.06082566366906474,0.06632422066337083,0.03501128313141915,0.2158273381294964,,0.03712398611678405,0.03712398611678405,0.03712398611678405,80.7568194418244,0.0,0.0,0.0,0.0,0.0936904807211006,0.6037592524762964,GPT-5.1-2025-11-13,no_freeze,GPT-5.1-2025-11-13
polymarket_model,GPT-5.1-2025-11-13 [no freeze] x Polymarket Freeze,Polymarket Freeze,GPT-5.1-2025-11-13 [no freeze],gpt,cf_directional,20,1390,1390,0.05,11.103373186548458,0.007834875899280577,1.0,0.13357335035230875,0.1376223021582734,0.0021295845323741013,0.06082566366906474,0.06632422066337083,0.003964873565766199,0.0,0.0021295845323741013,0.06082566366906474,0.06632422066337083,0.03501128313141915,0.2158273381294964,,0.041365474861329195,0.03712398611678405,0.03712398611678405,79.73414893910936,-0.1142519752917247,-0.1142519752917247,-0.1289541169147168,-0.1289541169147168,0.0936904807211006,0.5584879643806436,GPT-5.1-2025-11-13,no_freeze,GPT-5.1-2025-11-13
