scope_dimension,scope_id,model_id,model_name,organization,n_targets,n_dates,date_min,date_max,n_dataset_targets,n_market_targets,adjusted_brier,brier_index,min_targets_required,eligible,reason
topic,finance_economics,m-dfe826c35622,Grok-4-1-Fast-Reasoning,xAI,901,3,2025-11-23,2025-12-21,878,23,0.13504533120134743,63.25148558086362,50,1,
topic,finance_economics,m-66e6293ebabd,Grok-4-Fast-Non-Reasoning,xAI,1505,5,2025-10-26,2025-12-21,1461,44,0.19177740388805287,56.207602955758084,50,1,
topic,finance_economics,m-b90f08c417b4,Grok-4-Fast-Reasoning,xAI,1505,5,2025-10-26,2025-12-21,1461,44,0.14795194516582036,61.535478013392606,50,1,
topic,finance_economics,m-5397516d6b66,Grok-beta,xAI,1119,2,2025-03-30,2025-04-13,1104,15,0.13124566350425654,63.772156632742195,50,1,
topic,finance_economics,m-671c77b45c99,Kimi-K2-Instruct,Moonshot,2062,5,2025-08-03,2025-11-09,2014,48,0.1746565947794644,58.208063603194404,50,1,
topic,finance_economics,m-428468ff2bf7,Kimi-K2-Instruct-0905,Moonshot,1505,5,2025-10-26,2025-12-21,1461,44,0.14734722271544276,61.61416632200849,50,1,
topic,finance_economics,m-2609f7b2c90d,Kimi-K2-Thinking,Moonshot,901,3,2025-11-23,2025-12-21,878,23,0.20091270232643352,55.17671338172161,50,1,
topic,finance_economics,m-aff0141c1db6,Llama-2-70b-Chat-Hf,Meta,607,1,2024-07-21,2024-07-21,597,10,0.3278127115859921,42.7450690694686,50,1,
topic,finance_economics,m-59b8d2646c71,Llama-3-70b-Chat-Hf,Meta,1584,3,2024-07-21,2025-06-22,1555,29,0.19450572941436145,55.897196300647565,50,1,
topic,finance_economics,m-c8e7cf815ccc,Llama-3-8b-Chat-Hf,Meta,1095,2,2024-07-21,2025-06-08,1075,20,0.16018737428507626,59.97658506760371,50,1,
topic,finance_economics,m-dd2b8d444fc9,Llama-3.2-3B-Instruct-Turbo,Meta,1002,2,2025-05-11,2025-05-25,983,19,0.2199596495603077,53.10014397033742,50,1,
topic,finance_economics,m-66462d08dc57,Llama-3.3-70B-Instruct-Turbo,Meta,3879,7,2025-03-02,2025-05-25,3821,58,0.1853997642402782,56.94192709371699,50,1,
topic,finance_economics,m-a3bda6bae463,Llama-4-Maverick-17B-128E-Instruct-FP8,Meta,2494,5,2025-04-13,2025-08-03,2448,46,0.20865865819159934,54.32082989024436,50,1,
topic,finance_economics,m-bb19cddaf077,Llama-4-Scout-17B-16E-Instruct,Meta,2494,5,2025-04-13,2025-08-03,2448,46,0.16782641051825464,59.03337815754701,50,1,
topic,finance_economics,m-efc6d97b839b,Magistral-Medium-2506,Mistral,1458,3,2025-08-03,2025-08-31,1431,27,0.2226218183927759,52.81718338284838,50,1,
topic,finance_economics,m-3b9f2e7f3246,Meta-Llama-3.1-405B-Instruct-Turbo,Meta,1002,2,2025-05-11,2025-05-25,983,19,0.20804847046168184,54.38766937968617,50,1,
topic,finance_economics,m-65987e132401,Mistral-Large-2407,Mistral,3597,7,2025-03-30,2025-06-22,3538,59,0.2267840520556196,52.378150807048705,50,1,
topic,finance_economics,m-e058ba8175c4,Mistral-Large-2411,Mistral,1458,3,2025-08-03,2025-08-31,1431,27,0.1884094242627966,56.59384556738565,50,1,
topic,finance_economics,m-212d976ab56f,Mistral-Large-Latest,Mistral AI,607,1,2024-07-21,2024-07-21,597,10,0.2115529696697517,54.005112276498416,50,1,
topic,finance_economics,m-480bfb73b3c9,Mixtral-8x22B-Instruct-V0.1,Mistral AI,607,1,2024-07-21,2024-07-21,597,10,0.22316536832971656,52.75961808688285,50,1,
topic,finance_economics,m-a1417ba24fa8,Mixtral-8x7B-Instruct-V0.1,Mistral AI,607,1,2024-07-21,2024-07-21,597,10,0.22911859148717062,52.133666164289274,50,1,
topic,finance_economics,m-f011d1a6002f,O3-2025-04-16,OpenAI,2004,6,2025-04-27,2025-12-21,1954,50,0.14973389907532092,61.304535268933535,50,1,
topic,finance_economics,m-373ceb1e93fd,O3-Mini-2025-01-31,OpenAI,2254,4,2025-03-02,2025-04-27,2225,29,0.2090714802947267,54.27566509015941,50,1,
topic,finance_economics,m-6a31eaeafa02,O4-Mini-2025-04-16,OpenAI,1972,4,2025-05-11,2025-08-17,1932,40,0.13482614929077089,63.28131956472689,50,1,
topic,finance_economics,m-f0311033bb98,QwQ-32B-Preview,Qwen,1618,3,2025-03-30,2025-04-27,1597,21,0.18125524337823687,57.425918286093726,50,1,
topic,finance_economics,m-3a8fc11881e0,Qwen1.5-110B-Chat,Qwen,607,1,2024-07-21,2024-07-21,597,10,0.21959417067477527,53.13912392253264,50,1,
topic,finance_economics,m-b6562900ea66,Qwen2.5-72B-Instruct-Turbo,Qwen,1002,2,2025-05-11,2025-05-25,983,19,0.2201607395627151,53.078710635499895,50,1,
topic,finance_economics,m-1982b0897833,Qwen3-235B-A22B-Fp8-Tput,Qwen,4942,12,2025-05-11,2025-12-21,4833,109,0.19475349425538918,55.86911577416682,50,1,
topic,finance_economics,m-9cbe524bc40b,Qwen3-235B-A22B-Thinking-2507,Qwen,1505,5,2025-10-26,2025-12-21,1461,44,0.16052338440567748,59.93463036415645,50,1,
topic,finance_economics,m-162eda995e0e,claude-3-5-haiku-20241022,Anthropic,494,1,2025-08-03,2025-08-03,482,12,0.15433906196789732,60.713989516890706,50,1,
topic,health_science,m-2673f7adab79,Claude-2.1,Anthropic,147,1,2024-07-21,2024-07-21,145,2,0.0976693941529746,68.74789700628538,50,1,
topic,health_science,m-1133a988055e,Claude-3-5-Sonnet-20240620,Anthropic,1673,13,2024-07-21,2025-08-31,1667,6,0.07903139654745055,71.88747671455825,50,1,
topic,health_science,m-05d476e35038,Claude-3-5-Sonnet-20241022,Anthropic,932,7,2025-03-02,2025-05-25,930,2,0.11762989939977028,65.70278445707723,50,1,
topic,health_science,m-4cc7ba3fbff8,Claude-3-7-Sonnet-20250219,Anthropic,1292,12,2025-03-02,2025-12-21,1284,8,0.21325129299864795,53.820860445581275,50,1,
topic,health_science,m-82ee262512a5,Claude-3-Haiku-20240307,Anthropic,626,5,2024-07-21,2025-06-22,621,5,0.18269541501643527,57.257115794972925,50,1,
topic,health_science,m-30b22f7eaedf,Claude-3-Opus-20240229,Anthropic,626,5,2024-07-21,2025-06-22,621,5,0.06253502854300556,74.99299527272298,50,1,
topic,health_science,m-c22226db460e,Claude-Haiku-4-5-20251001,Anthropic,360,5,2025-10-26,2025-12-21,354,6,0.09428710769707942,69.29379416191583,50,1,
topic,health_science,m-c4660ed0e412,Claude-Opus-4-1-20250805,Anthropic,597,7,2025-08-17,2025-12-21,590,7,0.18049495693005413,57.51530193939773,50,1,
topic,health_science,m-af5950a758ba,Claude-Opus-4-20250514,Anthropic,116,1,2025-08-03,2025-08-03,116,0,0.10497337947050518,67.60040440522363,50,1,
topic,health_science,m-b3cf2d9147b2,Claude-Opus-4-5-20251101,Anthropic,147,2,2025-12-07,2025-12-21,144,3,0.18010000733485326,57.56180878797339,50,1,
topic,health_science,m-14c43b6fbaea,Claude-Sonnet-4-20250514,Anthropic,566,6,2025-08-03,2025-11-23,562,4,0.1439984280780423,62.052875197448444,50,1,
topic,health_science,m-067cec3d920e,Claude-Sonnet-4-5-20250929,Anthropic,360,5,2025-10-26,2025-12-21,354,6,0.11356535634114293,66.30054060654045,50,1,
topic,health_science,m-f7d79f342a93,DeepSeek-R1,DeepSeek,694,5,2025-03-02,2025-04-27,694,0,0.18550723634889998,56.92944899947297,50,1,
topic,health_science,m-4973eaa8e3ba,DeepSeek-V3,DeepSeek,694,5,2025-03-02,2025-04-27,694,0,0.1352869193460182,63.21862980447599,50,1,
topic,health_science,m-cd40178d5b8c,DeepSeek-V3.1,DeepSeek,360,5,2025-10-26,2025-12-21,354,6,0.20714325176487175,54.48700715566248,50,1,
topic,health_science,m-d2e90294cfd4,GLM-4.5-Air-FP8,Z.ai,265,3,2025-08-31,2025-11-09,264,1,0.1518034529125478,61.038037406651625,50,1,
topic,health_science,m-e9cb69d903bb,GLM-4.6,Z.ai,215,3,2025-11-23,2025-12-21,210,5,0.22088820038942308,53.00125529448441,50,1,
topic,health_science,m-7020a0f966a0,GPT-3.5-Turbo-0125,OpenAI,147,1,2024-07-21,2024-07-21,145,2,0.581638532084009,23.734769908954647,50,1,
topic,health_science,m-a208d7a5691d,GPT-4-0613,OpenAI,147,1,2024-07-21,2024-07-21,145,2,0.10532560104952637,67.54609406411511,50,1,
topic,health_science,m-6c9f0d592b9e,GPT-4-Turbo-2024-04-09,OpenAI,626,5,2024-07-21,2025-06-22,621,5,0.06526570487150796,74.45284656336288,50,1,
topic,health_science,m-05bcc48ff6e5,GPT-4.1-2025-04-14,OpenAI,1075,11,2025-04-27,2025-12-21,1066,9,0.11219534028624142,66.50442711547667,50,1,
topic,health_science,m-141905ecaf50,GPT-4.5-Preview-2025-02-27,OpenAI,295,2,2025-03-02,2025-03-16,295,0,0.10252959330298636,67.97975744892204,50,1,
topic,health_science,m-9b816f4a6295,GPT-4o,OpenAI,147,1,2024-07-21,2024-07-21,145,2,0.08250991139435394,71.2754614668305,50,1,
topic,health_science,m-79448501633c,GPT-4o-2024-05-13,OpenAI,878,7,2025-03-30,2025-06-22,875,3,0.12630985450975946,64.45990229195206,50,1,
topic,health_science,m-1327a2256ab1,GPT-4o-2024-11-20,OpenAI,145,1,2025-03-16,2025-03-16,145,0,0.09650225853930076,68.93518734334604,50,1,
topic,health_science,m-ae18b690c932,GPT-5-2025-08-07,OpenAI,265,3,2025-08-31,2025-11-09,264,1,0.07555371152250612,72.5129645973768,50,1,
topic,health_science,m-f24e45c2ffe1,GPT-5-Mini-2025-08-07,OpenAI,480,6,2025-08-31,2025-12-21,474,6,0.1118335214495161,66.55848067902474,50,1,
topic,health_science,m-578dfe52357a,GPT-5-Nano-2025-08-07,OpenAI,480,6,2025-08-31,2025-12-21,474,6,0.11253523021950024,66.45372893755548,50,1,
topic,health_science,m-94017b30895f,GPT-5.1-2025-11-13,OpenAI,215,3,2025-11-23,2025-12-21,210,5,0.2599799162703755,49.01177427382126,50,1,
topic,health_science,m-97effa48de43,Gemini-1.5-Flash,Google,147,1,2024-07-21,2024-07-21,145,2,0.05795318725642289,75.92653177117536,50,1,
topic,health_science,m-b490be7f673d,Gemini-1.5-Pro,Google,147,1,2024-07-21,2024-07-21,145,2,0.10494542863573325,67.60471814666012,50,1,
topic,health_science,m-9c3534697719,Gemini-2.0-Flash-Lite-001,Google,275,2,2025-03-30,2025-04-13,275,0,0.1309440146712801,63.813812763530876,50,1,
topic,health_science,m-df9bf331b6c6,Gemini-2.5-Flash,Google,480,6,2025-08-31,2025-12-21,474,6,0.1523772932700984,60.964465768981924,50,1,
topic,health_science,m-04529271c59f,Gemini-2.5-Flash-Preview-04-17,Google,124,1,2025-04-27,2025-04-27,124,0,0.15138335352865853,61.091986233083226,50,1,
topic,health_science,m-598c1f6ddf28,Gemini-2.5-Pro,Google,480,6,2025-08-31,2025-12-21,474,6,0.1738037852049275,58.310218853425546,50,1,
topic,health_science,m-29e11ffd28bd,Gemini-2.5-Pro-Exp-03-25,Google,275,2,2025-03-30,2025-04-13,275,0,0.1903811055803709,56.367316655932,50,1,
topic,health_science,m-053c89805c23,Gemini-2.5-Pro-Preview-03-25,Google,124,1,2025-04-27,2025-04-27,124,0,0.15149094481575529,61.07816232296383,50,1,
topic,health_science,m-cada5739cf58,Gemini-3-Pro-Preview,Google,215,3,2025-11-23,2025-12-21,210,5,0.08985312441323258,70.02448925985871,50,1,
topic,health_science,m-b76a45f2b4b2,Grok-4-0709,xAI,360,5,2025-10-26,2025-12-21,354,6,0.12704568323467114,64.35653170149247,50,1,
topic,health_science,m-c4a1571ba4ba,Grok-4-1-Fast-Non-Reasoning,xAI,215,3,2025-11-23,2025-12-21,210,5,0.409009090794192,36.04618144362356,50,1,
topic,health_science,m-dfe826c35622,Grok-4-1-Fast-Reasoning,xAI,215,3,2025-11-23,2025-12-21,210,5,0.17630299046097786,58.01155034286478,50,1,
topic,health_science,m-66e6293ebabd,Grok-4-Fast-Non-Reasoning,xAI,360,5,2025-10-26,2025-12-21,354,6,0.26546833933551445,48.47638023823302,50,1,
topic,health_science,m-b90f08c417b4,Grok-4-Fast-Reasoning,xAI,360,5,2025-10-26,2025-12-21,354,6,0.17412855180735615,58.27128664727893,50,1,
topic,health_science,m-5397516d6b66,Grok-beta,xAI,275,2,2025-03-30,2025-04-13,275,0,0.13056513830764382,63.866201651688506,50,1,
topic,health_science,m-671c77b45c99,Kimi-K2-Instruct,Moonshot,498,5,2025-08-03,2025-11-09,496,2,0.1063700414964097,67.38557964697063,50,1,
topic,health_science,m-428468ff2bf7,Kimi-K2-Instruct-0905,Moonshot,360,5,2025-10-26,2025-12-21,354,6,0.194726585098205,55.87216466920171,50,1,
topic,health_science,m-2609f7b2c90d,Kimi-K2-Thinking,Moonshot,215,3,2025-11-23,2025-12-21,210,5,0.15646974429489927,60.44374331475496,50,1,
topic,health_science,m-aff0141c1db6,Llama-2-70b-Chat-Hf,Meta,147,1,2024-07-21,2024-07-21,145,2,0.3852131872564231,37.93445502886299,50,1,
topic,health_science,m-59b8d2646c71,Llama-3-70b-Chat-Hf,Meta,388,3,2024-07-21,2025-06-22,385,3,0.07423657166468231,72.75361094297406,50,1,
topic,health_science,m-c8e7cf815ccc,Llama-3-8b-Chat-Hf,Meta,268,2,2024-07-21,2025-06-08,265,3,0.014923325899787142,87.78389345994923,50,1,
topic,health_science,m-dd2b8d444fc9,Llama-3.2-3B-Instruct-Turbo,Meta,238,2,2025-05-11,2025-05-25,236,2,0.16666188806073337,59.17575621511975,50,1,
topic,health_science,m-66462d08dc57,Llama-3.3-70B-Instruct-Turbo,Meta,932,7,2025-03-02,2025-05-25,930,2,0.13994156606643693,62.591235510052336,50,1,
topic,health_science,m-a3bda6bae463,Llama-4-Maverick-17B-128E-Instruct-FP8,Meta,598,5,2025-04-13,2025-08-03,596,2,0.25453148440211454,49.54888659284965,50,1,
topic,health_science,m-bb19cddaf077,Llama-4-Scout-17B-16E-Instruct,Meta,598,5,2025-04-13,2025-08-03,596,2,0.13865681997258444,62.763348704188715,50,1,
topic,health_science,m-efc6d97b839b,Magistral-Medium-2506,Mistral,353,3,2025-08-03,2025-08-31,352,1,0.22679738949877515,52.37675047849264,50,1,
topic,health_science,m-3b9f2e7f3246,Meta-Llama-3.1-405B-Instruct-Turbo,Meta,238,2,2025-05-11,2025-05-25,236,2,0.11795152344048127,65.65592868623737,50,1,
topic,health_science,m-65987e132401,Mistral-Large-2407,Mistral,878,7,2025-03-30,2025-06-22,875,3,0.12684682593833102,64.38443796058652,50,1,
topic,health_science,m-e058ba8175c4,Mistral-Large-2411,Mistral,353,3,2025-08-03,2025-08-31,352,1,0.08024696336241152,71.67210502659763,50,1,
topic,health_science,m-212d976ab56f,Mistral-Large-Latest,Mistral AI,147,1,2024-07-21,2024-07-21,145,2,0.14893335967021595,61.4081148853524,50,1,
topic,health_science,m-480bfb73b3c9,Mixtral-8x22B-Instruct-V0.1,Mistral AI,147,1,2024-07-21,2024-07-21,145,2,0.11481008380814706,66.11636326954454,50,1,
topic,health_science,m-a1417ba24fa8,Mixtral-8x7B-Instruct-V0.1,Mistral AI,147,1,2024-07-21,2024-07-21,145,2,0.08856887691159533,70.23947632994417,50,1,
topic,health_science,m-f011d1a6002f,O3-2025-04-16,OpenAI,484,6,2025-04-27,2025-12-21,478,6,0.11391819813635684,66.24822995214076,50,1,
topic,health_science,m-373ceb1e93fd,O3-Mini-2025-01-31,OpenAI,549,4,2025-03-02,2025-04-27,549,0,0.12883780790155205,64.10601611668719,50,1,
topic,health_science,m-6a31eaeafa02,O4-Mini-2025-04-16,OpenAI,471,4,2025-05-11,2025-08-17,468,3,0.09756363751269258,68.76482151280506,50,1,
topic,health_science,m-f0311033bb98,QwQ-32B-Preview,Qwen,399,3,2025-03-30,2025-04-27,399,0,0.18158726065602943,57.386943238482715,50,1,
topic,health_science,m-3a8fc11881e0,Qwen1.5-110B-Chat,Qwen,147,1,2024-07-21,2024-07-21,145,2,0.09491439415297459,69.1918202171932,50,1,
topic,health_science,m-b6562900ea66,Qwen2.5-72B-Instruct-Turbo,Qwen,238,2,2025-05-11,2025-05-25,236,2,0.1143282183557355,66.18754395851501,50,1,
topic,health_science,m-1982b0897833,Qwen3-235B-A22B-Fp8-Tput,Qwen,1192,12,2025-05-11,2025-12-21,1182,10,0.18095379742520992,57.46133553751247,50,1,
topic,health_science,m-9cbe524bc40b,Qwen3-235B-A22B-Thinking-2507,Qwen,360,5,2025-10-26,2025-12-21,354,6,0.19102041101714998,56.294118128431506,50,1,
topic,health_science,m-162eda995e0e,claude-3-5-haiku-20241022,Anthropic,116,1,2025-08-03,2025-08-03,116,0,0.13180441395328102,63.69512237270576,50,1,
topic,politics_conflict,m-2673f7adab79,Claude-2.1,Anthropic,326,1,2024-07-21,2024-07-21,300,26,0.2509622923155131,49.90386319130854,50,1,
topic,politics_conflict,m-1133a988055e,Claude-3-5-Sonnet-20240620,Anthropic,3752,13,2024-07-21,2025-08-31,3469,283,0.15248465354971957,60.95071658151464,50,1,
topic,politics_conflict,m-05d476e35038,Claude-3-5-Sonnet-20241022,Anthropic,2082,7,2025-03-02,2025-05-25,1949,133,0.12787960567990364,64.23974193606767,50,1,
topic,politics_conflict,m-4cc7ba3fbff8,Claude-3-7-Sonnet-20250219,Anthropic,2958,12,2025-03-02,2025-12-21,2699,259,0.15151063956713706,61.07563236645493,50,1,
topic,politics_conflict,m-82ee262512a5,Claude-3-Haiku-20240307,Anthropic,1405,5,2024-07-21,2025-06-22,1288,117,0.21366089485395778,53.77653249117308,50,1,
topic,politics_conflict,m-30b22f7eaedf,Claude-3-Opus-20240229,Anthropic,1405,5,2024-07-21,2025-06-22,1288,117,0.16810130922460587,58.999840338773566,50,1,
topic,politics_conflict,m-c22226db460e,Claude-Haiku-4-5-20251001,Anthropic,876,5,2025-10-26,2025-12-21,750,126,0.12184808997630739,65.09325423699491,50,1,
topic,politics_conflict,m-c4660ed0e412,Claude-Opus-4-1-20250805,Anthropic,1412,7,2025-08-17,2025-12-21,1238,174,0.14097060759636484,62.45394726520978,50,1,
topic,politics_conflict,m-af5950a758ba,Claude-Opus-4-20250514,Anthropic,266,1,2025-08-03,2025-08-03,244,22,0.20722644882941177,54.477868148623386,50,1,
topic,politics_conflict,m-b3cf2d9147b2,Claude-Opus-4-5-20251101,Anthropic,350,2,2025-12-07,2025-12-21,300,50,0.1402861190266374,62.5452113840383,50,1,
topic,politics_conflict,m-14c43b6fbaea,Claude-Sonnet-4-20250514,Anthropic,1328,6,2025-08-03,2025-11-23,1182,146,0.1682295503422702,58.98420422053594,50,1,
topic,politics_conflict,m-067cec3d920e,Claude-Sonnet-4-5-20250929,Anthropic,876,5,2025-10-26,2025-12-21,750,126,0.11717858413503766,65.76864242612665,50,1,
topic,politics_conflict,m-f7d79f342a93,DeepSeek-R1,DeepSeek,1545,5,2025-03-02,2025-04-27,1449,96,0.236369806053642,51.382122007059785,50,1,
topic,politics_conflict,m-4973eaa8e3ba,DeepSeek-V3,DeepSeek,1545,5,2025-03-02,2025-04-27,1449,96,0.1403951050948246,62.53066519207678,50,1,
topic,politics_conflict,m-cd40178d5b8c,DeepSeek-V3.1,DeepSeek,876,5,2025-10-26,2025-12-21,750,126,0.1740288248382122,58.283237800829724,50,1,
topic,politics_conflict,m-d2e90294cfd4,GLM-4.5-Air-FP8,Z.ai,613,3,2025-08-31,2025-11-09,544,69,0.15344310148013388,60.828185964888746,50,1,
topic,politics_conflict,m-e9cb69d903bb,GLM-4.6,Z.ai,530,3,2025-11-23,2025-12-21,450,80,0.19956172547791534,55.32766790530012,50,1,
topic,politics_conflict,m-7020a0f966a0,GPT-3.5-Turbo-0125,OpenAI,326,1,2024-07-21,2024-07-21,300,26,0.43759275385397434,33.849206062665104,50,1,
topic,politics_conflict,m-a208d7a5691d,GPT-4-0613,OpenAI,326,1,2024-07-21,2024-07-21,300,26,0.21629601026423106,53.492365114507166,50,1,
topic,politics_conflict,m-6c9f0d592b9e,GPT-4-Turbo-2024-04-09,OpenAI,1405,5,2024-07-21,2025-06-22,1288,117,0.1545979359831185,60.68105596749596,50,1,
topic,politics_conflict,m-05bcc48ff6e5,GPT-4.1-2025-04-14,OpenAI,2486,11,2025-04-27,2025-12-21,2234,252,0.13401999460873062,63.391258610991464,50,1,
topic,politics_conflict,m-141905ecaf50,GPT-4.5-Preview-2025-02-27,OpenAI,665,2,2025-03-02,2025-03-16,630,35,0.11951116643974902,65.42961289777782,50,1,
topic,politics_conflict,m-9b816f4a6295,GPT-4o,OpenAI,326,1,2024-07-21,2024-07-21,300,26,0.22977384359756436,52.06526900069592,50,1,
topic,politics_conflict,m-79448501633c,GPT-4o-2024-05-13,OpenAI,1959,7,2025-03-30,2025-06-22,1807,152,0.16331809165476352,59.58736686941031,50,1,
topic,politics_conflict,m-1327a2256ab1,GPT-4o-2024-11-20,OpenAI,333,1,2025-03-16,2025-03-16,315,18,0.18275427472996666,57.25023102635913,50,1,
topic,politics_conflict,m-ae18b690c932,GPT-5-2025-08-07,OpenAI,613,3,2025-08-31,2025-11-09,544,69,0.13881009896098145,62.742772652681,50,1,
topic,politics_conflict,m-f24e45c2ffe1,GPT-5-Mini-2025-08-07,OpenAI,1143,6,2025-08-31,2025-12-21,994,149,0.13168926632079475,63.710984262342585,50,1,
topic,politics_conflict,m-578dfe52357a,GPT-5-Nano-2025-08-07,OpenAI,1143,6,2025-08-31,2025-12-21,994,149,0.15352599661937671,60.81760642592432,50,1,
topic,politics_conflict,m-94017b30895f,GPT-5.1-2025-11-13,OpenAI,530,3,2025-11-23,2025-12-21,450,80,0.16878455208145682,58.916602856937835,50,1,
topic,politics_conflict,m-97effa48de43,Gemini-1.5-Flash,Google,326,1,2024-07-21,2024-07-21,300,26,0.23000481346935925,52.041182930626896,50,1,
topic,politics_conflict,m-b490be7f673d,Gemini-1.5-Pro,Google,326,1,2024-07-21,2024-07-21,300,26,0.21972633077705161,53.125024717121015,50,1,
topic,politics_conflict,m-9c3534697719,Gemini-2.0-Flash-Lite-001,Google,609,2,2025-03-30,2025-04-13,567,42,0.15150257997144295,61.076667669450124,50,1,
topic,politics_conflict,m-df9bf331b6c6,Gemini-2.5-Flash,Google,1143,6,2025-08-31,2025-12-21,994,149,0.14777445604882397,61.55855673250235,50,1,
topic,politics_conflict,m-04529271c59f,Gemini-2.5-Flash-Preview-04-17,Google,271,1,2025-04-27,2025-04-27,252,19,0.15217798605088076,60.99000306961294,50,1,
topic,politics_conflict,m-598c1f6ddf28,Gemini-2.5-Pro,Google,1143,6,2025-08-31,2025-12-21,994,149,0.13174398202093662,63.703446166207925,50,1,
topic,politics_conflict,m-29e11ffd28bd,Gemini-2.5-Pro-Exp-03-25,Google,609,2,2025-03-30,2025-04-13,567,42,0.2285078833224128,52.19750180979943,50,1,
topic,politics_conflict,m-053c89805c23,Gemini-2.5-Pro-Preview-03-25,Google,271,1,2025-04-27,2025-04-27,252,19,0.14695544753688752,61.665231507561245,50,1,
topic,politics_conflict,m-cada5739cf58,Gemini-3-Pro-Preview,Google,530,3,2025-11-23,2025-12-21,450,80,0.12293470988734577,64.93795358406105,50,1,
topic,politics_conflict,m-b76a45f2b4b2,Grok-4-0709,xAI,876,5,2025-10-26,2025-12-21,750,126,0.11669392461390954,65.8395075249332,50,1,
topic,politics_conflict,m-c4a1571ba4ba,Grok-4-1-Fast-Non-Reasoning,xAI,530,3,2025-11-23,2025-12-21,450,80,0.15572184222034569,60.538393061059246,50,1,
topic,politics_conflict,m-dfe826c35622,Grok-4-1-Fast-Reasoning,xAI,530,3,2025-11-23,2025-12-21,450,80,0.13756357755638032,62.9104357593163,50,1,
topic,politics_conflict,m-66e6293ebabd,Grok-4-Fast-Non-Reasoning,xAI,876,5,2025-10-26,2025-12-21,750,126,0.1724270771826567,58.475660488978676,50,1,
topic,politics_conflict,m-b90f08c417b4,Grok-4-Fast-Reasoning,xAI,876,5,2025-10-26,2025-12-21,750,126,0.14166710203452484,62.36130952935199,50,1,
topic,politics_conflict,m-5397516d6b66,Grok-beta,xAI,609,2,2025-03-30,2025-04-13,567,42,0.1323387289036431,63.62160958705799,50,1,
topic,politics_conflict,m-671c77b45c99,Kimi-K2-Instruct,Moonshot,1148,5,2025-08-03,2025-11-09,1032,116,0.1261225400968187,64.48626461538878,50,1,
topic,politics_conflict,m-428468ff2bf7,Kimi-K2-Instruct-0905,Moonshot,876,5,2025-10-26,2025-12-21,750,126,0.12683868623027575,64.38558069681947,50,1,
topic,politics_conflict,m-2609f7b2c90d,Kimi-K2-Thinking,Moonshot,530,3,2025-11-23,2025-12-21,450,80,0.19463724305367916,55.88228892455105,50,1,
topic,politics_conflict,m-aff0141c1db6,Llama-2-70b-Chat-Hf,Meta,326,1,2024-07-21,2024-07-21,300,26,0.2295591470186425,52.08766891304051,50,1,
topic,politics_conflict,m-59b8d2646c71,Llama-3-70b-Chat-Hf,Meta,868,3,2024-07-21,2025-06-22,788,80,0.18458712859319992,57.03639579909526,50,1,
topic,politics_conflict,m-c8e7cf815ccc,Llama-3-8b-Chat-Hf,Meta,597,2,2024-07-21,2025-06-08,544,53,0.1883703956410449,56.59834154769603,50,1,
topic,politics_conflict,m-dd2b8d444fc9,Llama-3.2-3B-Instruct-Turbo,Meta,537,2,2025-05-11,2025-05-25,500,37,0.1835177986089585,57.161022583521145,50,1,
topic,politics_conflict,m-66462d08dc57,Llama-3.3-70B-Instruct-Turbo,Meta,2082,7,2025-03-02,2025-05-25,1949,133,0.1423265991317924,62.273802320961046,50,1,
topic,politics_conflict,m-a3bda6bae463,Llama-4-Maverick-17B-128E-Instruct-FP8,Meta,1348,5,2025-04-13,2025-08-03,1248,100,0.16419936461043028,59.478479222710526,50,1,
topic,politics_conflict,m-bb19cddaf077,Llama-4-Scout-17B-16E-Instruct,Meta,1348,5,2025-04-13,2025-08-03,1248,100,0.15263718994696396,60.931190196402966,50,1,
topic,politics_conflict,m-efc6d97b839b,Magistral-Medium-2506,Mistral,802,3,2025-08-03,2025-08-31,732,70,0.2223438508496906,52.84664902154985,50,1,
topic,politics_conflict,m-3b9f2e7f3246,Meta-Llama-3.1-405B-Instruct-Turbo,Meta,537,2,2025-05-11,2025-05-25,500,37,0.13266773957054068,63.576417039157086,50,1,
topic,politics_conflict,m-65987e132401,Mistral-Large-2407,Mistral,1959,7,2025-03-30,2025-06-22,1807,152,0.15737171971108221,60.32989542349526,50,1,
topic,politics_conflict,m-e058ba8175c4,Mistral-Large-2411,Mistral,802,3,2025-08-03,2025-08-31,732,70,0.15673764524859785,60.40989451282077,50,1,
topic,politics_conflict,m-212d976ab56f,Mistral-Large-Latest,Mistral AI,326,1,2024-07-21,2024-07-21,300,26,0.20173021539243624,55.08561306302442,50,1,
topic,politics_conflict,m-480bfb73b3c9,Mixtral-8x22B-Instruct-V0.1,Mistral AI,326,1,2024-07-21,2024-07-21,300,26,0.20456101026423104,54.7715785966135,50,1,
topic,politics_conflict,m-a1417ba24fa8,Mixtral-8x7B-Instruct-V0.1,Mistral AI,326,1,2024-07-21,2024-07-21,300,26,0.19437151834115415,55.912414633918296,50,1,
topic,politics_conflict,m-f011d1a6002f,O3-2025-04-16,OpenAI,1147,6,2025-04-27,2025-12-21,1002,145,0.1269669015414,64.36758476591855,50,1,
topic,politics_conflict,m-373ceb1e93fd,O3-Mini-2025-01-31,OpenAI,1212,4,2025-03-02,2025-04-27,1134,78,0.13618651870827056,63.09654234244837,50,1,
